 8.43494631E+00 1.61095820E-03-6.32734606E-07 1.08218634E-10-6.73872264E-15    2
-1.55335532E+04-1.33240848E+01 2.48480800E+00 2.32678936E-02-3.17729264E-05    3
 2.09727276E-08-5.43785295E-12-1.41617230E+04 1.60941173E+01-1.26285253E+04    4
CCL2F2 FREON-12   T 6/11C  1.F  2.CL 2.   0.G   200.000  6000.000 1000.        1
 1.06592482E+01 2.40830053E-03-9.45665269E-07 1.61716164E-10-1.00690307E-14    2
-6.33828537E+04-2.63364834E+01 1.43593509E+00 3.76738346E-02-5.53363470E-05    3
 3.99081002E-08-1.14079923E-11-6.13190917E+04 1.89063992E+01-5.96318965E+04    4
COCL2             RUS 91C   1O   1CL  2    0G   200.000  6000.000 1000.        1
 7.86018378E+00 2.13271500E-03-8.22077158E-07 1.38951133E-10-8.58406653E-15    2
-2.91056423E+04-1.19011907E+01 1.70787910E+00 2.89369464E-02-4.93289116E-05    3
 4.16910139E-08-1.37057391E-11-2.78350932E+04 1.76202114E+01-2.63996315E+04    4
CCl3              S09/01C  1.CL 3.   0.   0.G   200.000  6000.000 1000.        1
 8.86167674E+00 1.18055486E-03-4.65765318E-07 7.98915627E-11-4.98464418E-15    2
 5.60193095E+03-1.57461775E+01 2.66358332E+00 2.71296370E-02-4.42402957E-05    3
 3.46851463E-08-1.05866977E-11 6.88202237E+03 1.41172615E+01 8.55468332E+03    4
CCL3F   FC-11     T 7/11C  1.F  1.CL 3.   0.G   200.000  6000.000 1000.        1
 1.11913531E+01 1.87182223E-03-7.37586831E-07 1.26418446E-10-7.88344911E-15    2
-3.87724073E+04-2.79829261E+01 1.78320835E+00 4.15078790E-02-6.83507494E-05    3
 5.43232731E-08-1.68194876E-11-3.68314630E+04 1.73140424E+01-3.49593662E+04    4
CCL3O*            T 9/10C  1.CL 3.O  1.   0.G   200.000  6000.000 1000.        1
 1.21093894E+01 9.36188096E-04-3.72342703E-07 6.42049572E-11-4.02053226E-15    2
-6.08149467E+03-2.98031752E+01 2.65170573E+00 5.01861338E-02-1.01041390E-04    3
 9.29329451E-08-3.19959758E-11-4.51122886E+03 1.36545091E+01-2.21415333E+03    4
CCL4              tpis91C  1.CL 4.   0.   0.G   200.000  6000.000 1000.        1
 1.16219486E+01 1.43587698E-03-5.68084026E-07 9.76193732E-11-6.09835495E-15    2
-1.53554331E+04-3.02030041E+01 2.19698663E+00 4.41047270E-02-7.81537067E-05    3
 6.55173998E-08-2.10841442E-11-1.35423579E+04 1.44892060E+01-1.14979716E+04    4
CD                T 2/80C   1D   1    0    0G   300.000  5000.000 1000.        1
 0.26841459E+01 0.18855776E-02-0.48628311E-06 0.38441708E-10 0.64605384E-15    2
 0.70531750E+05 0.70322804E+01 0.35427971E+01-0.47720969E-03 0.10656331E-05    3
 0.73458772E-09-0.74328873E-12 0.70311938E+05 0.26416878E+01 0.71355979E+05    4
CD   excited 4si  T 4/06C  1.D  1.   0.   0.G   200.000  6000.000 1000.        1
 2.99153468E+00 1.44504773E-03-5.01813920E-07 8.17479089E-11-4.92249048E-15    2
 7.96881554E+04 5.39879690E+00 3.56919380E+00-4.83086041E-04 6.29957756E-07    3
 1.37526089E-09-1.07973250E-12 7.95888897E+04 2.60824847E+00 8.06393466E+04    4
CDH3              T05/79C   1D   1H   3    0G   300.000  5000.000 1000.        1
 0.29389458E+01 0.84684640E-02-0.28219238E-05 0.41319725E-09-0.21738508E-13    2
-0.10964586E+05 0.42781033E+01 0.26380539E+01 0.41823313E-02 0.72133871E-05    3
-0.58564389E-08 0.79961938E-12-0.10462590E+05 0.75096125E+01-0.94354328E+04    4
CDO               IU5/03C  1.D  1.O  1.   0.G   200.000  6000.000 1000.        1
 3.94049716E+00 3.05762633E-03-9.52036760E-07 1.60149611E-10-1.09618875E-14    2
 3.47656882E+03 3.86074826E+00 3.95151630E+00-9.48107671E-04 1.00805008E-05    3
-1.02322511E-08 3.34361621E-12 3.71808874E+03 4.89958505E+00 4.92451113E+03    4
CD2 Deutherometh  T10/09C  1.D  2.   0.   0.G   200.000  6000.000 1000.        1
 3.55917214E+00 3.53718129E-03-1.33967043E-06 2.24531142E-10-1.38201140E-14    2
 4.47238493E+04 3.13097669E+00 3.55503203E+00 3.36946943E-03-3.50280157E-06    3
 4.99692869E-09-2.45123455E-12 4.48272726E+04 3.42740741E+00 4.60147381E+04    4
CD2O Deutherofor  T10/09C  1.D  2.O  1.   0.G   200.000  6000.000 1000.        1
 4.54380396E+00 5.25980400E-03-1.98609445E-06 3.31195714E-10-2.02706996E-14    2
-1.57678237E+04-1.13269234E+00 4.16836024E+00-5.70481644E-03 3.41173783E-05    3
-3.87222967E-08 1.42698131E-11-1.50392044E+04 3.81897493E+00-1.38183296E+04    4
CD3 Methyl-D3     T11/09C  1.D  3.   0.   0.G   200.000  6000.000 1000.        1
 4.27316847E+00 5.31056228E-03-1.95678218E-06 3.21063633E-10-1.94298936E-14    2
 1.49889943E+04-1.37287229E+00 3.37702068E+00 5.53122956E-03 6.84089904E-07    3
-2.45104866E-09 7.87290824E-13 1.54262017E+04 3.99875126E+00 1.66804779E+04    4
CD3NO2            T01/00C   1D   3N   1O   2G   200.000  6000.000 1000.        1
 8.82522748E+00 9.35166732E-03-3.53835387E-06 5.90989862E-10-3.62227246E-14    2
-1.13067808E+04-2.08804860E+01 2.37203218E+00 1.42408389E-02 2.16286890E-05    3
-4.09339693E-08 1.78857173E-11-8.89033378E+03 1.55850830E+01-7.43151250E+03    4
CD4  RRHO         T11/09C  1.D  4.   0.   0.G   200.000  6000.000 1000.        1
 4.47456422E+00 8.07346740E-03-3.01512284E-06 4.99192486E-10-3.04024908E-14    2
-1.28595339E+04-4.90478714E+00 4.03497880E+00-6.68326721E-03 4.60176684E-05    3
-5.34358562E-08 2.00681750E-11-1.19217982E+04 1.32580553E+00-1.07053813E+04    4
CD4  ANHARMONIC   T11/09C  1.D  4.   0.   0.G   200.000  6000.000 1000.        1
 4.20203058E+00 8.62037895E-03-3.01237953E-06 5.09063028E-10-3.08147232E-14    2
-1.27802039E+04-3.46168817E+00 4.06373936E+00-6.94647533E-03 4.66442521E-05    3
-5.34150823E-08 1.99418445E-11-1.19241915E+04 1.21368253E+00-1.07053813E+04    4
CD3OD Methanol d4 T06/02C  1.D  4.O  1.   0.G   200.000  6000.000 1000.        1
 6.04917775E+00 8.89558611E-03-3.31066729E-06 5.46963308E-10-3.32659293E-14    2
-2.89654851E+04-8.37255929E+00 3.88645048E+00-2.67005954E-03 4.85836046E-05    3
-6.24068205E-08 2.47546189E-11-2.75371566E+04 6.97316454E+00-2.61794946E+04    4
CF                ATcT/AC  1.F  1.   0.   0.G   200.000  6000.000 1000.        1
 3.74644062E+00 8.01632001E-04-2.95064248E-07 5.03803598E-11-3.08738254E-15    2
 2.84554882E+04 3.84191679E+00 3.99598712E+00-4.62546013E-03 1.58270762E-05    3
-1.73528410E-08 6.45553921E-12 2.86045210E+04 3.67054970E+00 2.96989239E+04    4
CF+               T 7/11C  1.F  1.E -1.   0.G   298.150  6000.000 1000.        1
 3.67563573E+00 8.53237936E-04-3.05718490E-07 4.97729598E-11-2.84072768E-15    2
 1.33443771E+05 2.84780658E+00 3.58302425E+00-1.86525968E-03 8.53751431E-06    3
-9.32468003E-09 3.33948856E-12 1.33623034E+05 4.07366057E+00 1.34666986E+05    4
CF-               T 7/11C  1.F  1.E  1.   0.G   298.150  6000.000 1000.        1
 4.14353656E+00 4.45213163E-04-1.41153859E-07 2.52972335E-11-1.54291015E-15    2
 2.24635287E+04 8.15123478E-01 2.67416705E+00 5.77946175E-03-7.76410138E-06    3
 5.08964463E-09-1.30782186E-12 2.28019253E+04 8.08084758E+00 2.37969526E+04    4
FCN               T 6/11F  1.C  1.N  1.   0.G   200.000  6000.000 1000.        1
 5.12859277E+00 2.27717241E-03-8.32179597E-07 1.38025913E-10-8.40136513E-15    2
-7.52978413E+02-3.18695734E+00 2.32868104E+00 1.43355131E-02-2.30945322E-05    3
 1.98118103E-08-6.67826206E-12-1.45926767E+02 1.03365204E+01 1.01749833E+03    4
FCN+   ATcT C     T 7/11C  1.N  1.F  1.E -1.G   298.150  6000.000 1000.        1
 5.21474597E+00 2.18555725E-03-8.21424107E-07 1.36580240E-10-8.34321158E-15    2
 1.54633000E+05-2.75043751E+00 3.34152328E+00 8.21709719E-03-9.29332610E-06    3
 6.34017675E-09-1.89835498E-12 1.55141523E+05 6.79837491E+00 1.56432550E+05    4
FCO  (CFO/COF)    T 9/11F  1.C  1.O  1.   0.G   200.000  6000.000 1000.        1
 5.01565891E+00 1.95763376E-03-7.49685297E-07 1.25610155E-10-7.59885072E-15    2
-2.29785255E+04 3.69669039E-01 3.37992233E+00 4.19050548E-03 2.12353533E-06    3
-6.20586665E-09 2.85352218E-12-2.24063200E+04 9.39466699E+00-2.12044967E+04    4
CFO-              T 9/11C  1.F  1.O  1.E  1.G   298.150  6000.000 1000.        1
 5.48109361E+00 1.48812847E-03-5.67610549E-07 9.52837666E-11-5.85868383E-15    2
-5.11566215E+04-1.64910081E+00 3.66664125E+00 7.78333048E-03-1.00588734E-05    3
 7.37299694E-09-2.27305866E-12-5.06920041E+04 7.47601709E+00-4.93282226E+04    4
CF2               ATcT/AC  1.F  2.   0.   0.G   200.000  6000.000 1000.        1
 5.35787718E+00 1.80622418E-03-7.80465045E-07 1.47642691E-10-9.44754424E-15    2
-2.49202461E+04-2.63410779E+00 3.56435487E+00 1.23021056E-03 1.39909866E-05    3
-2.13708286E-08 9.10710807E-12-2.42062274E+04 7.83907808E+00-2.30031595E+04    4
CF2+              ATcT/AC  1.F  2.E -1.   0.G   298.150  6000.000 1000.        1
 5.16266064E+00 1.83946474E-03-7.10161849E-07 1.20015997E-10-7.40239685E-15    2
 1.08446811E+05-7.83454761E-01 3.14394077E+00 5.16389849E-03 7.51371704E-07    3
-5.04934253E-09 2.39470869E-12 1.09128054E+05 1.02287592E+01 1.10292729E+05    4
CF2-              T 8/11C  1.F  2.E  1.   0.G   298.150  6000.000 1000.        1
 6.17750366E+00 8.52152073E-04-3.35979048E-07 5.76032484E-11-3.59283373E-15    2
-2.80582542E+04-4.80934119E+00 2.10002004E+00 1.69017593E-02-2.55393854E-05    3
 1.85664319E-08-5.28113884E-12-2.71761367E+04 1.50587907E+01-2.59902267E+04    4
COF2              T 5/11C  1.O  1.F  2.   0.G   200.000  6000.000 1000.        1
 6.81631709E+00 3.16473302E-03-1.21776278E-06 2.05582278E-10-1.26893138E-14    2
-7.55374518E+04-9.52865117E+00 2.12979433E+00 1.41019782E-02-5.94383395E-06    3
-5.30542094E-09 3.97366263E-12-7.41637142E+04 1.51109046E+01-7.29630489E+04    4
COF2+  cation     T07/11C  1.O  1.F  2.E -1.G   298.150  6000.000 1000.        1
 6.82295870E+00 3.17809209E-03-1.22730136E-06 2.07654864E-10-1.28361689E-14    2
 7.64382256E+04-9.31952860E+00 2.38575052E+00 1.48407842E-02-1.16859327E-05    3
 3.43380036E-09-5.83421412E-15 7.77223614E+04 1.38211109E+01 7.89968381E+04    4
COF2- anion       T07/11C  1.O  1.F  2.E  1.G   298.150  6000.000 1000.        1
 7.79452870E+00 2.23149690E-03-8.67762525E-07 1.47487815E-10-9.14536879E-15    2
-7.63278774E+04-1.39124604E+01 1.53472814E+00 2.52733512E-02-3.52391278E-05    3
 2.46148031E-08-6.88714907E-12-7.48731103E+04 1.70362675E+01-7.35581532E+04    4
CF3               ATcT/AC  1.F  3.   0.   0.G   200.000  6000.000 1000.        1
 7.42981696E+00 2.61728694E-03-1.02141596E-06 1.73975666E-10-1.08028191E-14    2
-5.89817716E+04-1.22816891E+01 2.38179059E+00 1.37269527E-02-3.47674937E-06    3
-9.01697393E-09 5.57384083E-12-5.74893250E+04 1.43743316E+01-5.62149784E+04    4
CF3+              ATcT/AC  1.F  3.E -1.   0.G   298.150  6000.000 1000.        1
 6.82085071E+00 3.16762437E-03-1.22042222E-06 2.06188834E-10-1.27330282E-14    2
 4.69690028E+04-9.99626735E+00 2.31882353E+00 1.60922297E-02-1.53695233E-05    3
 7.35412967E-09-1.43415092E-12 4.82223927E+04 1.32252874E+01 4.95070666E+04    4
CF3- anion        T08/11C  1.F  3.E  1.   0.G   298.150  6000.000 1000.        1
 8.42949447E+00 1.62644416E-03-6.41126203E-07 1.09907790E-10-6.85470930E-15    2
-8.07206988E+04-1.75993748E+01 6.30161221E-01 3.25829189E-02-4.97339881E-05    3
 3.65332256E-08-1.04944521E-11-7.90436256E+04 2.03472602E+01-7.77796888E+04    4
CF3I TrifluoroIo  T09/10C  1.F  3.I  1.   0.G   200.000  6000.000 1000.        1
 1.03751478E+01 2.68796464E-03-1.05251679E-06 1.79661207E-10-1.11723869E-14    2
-7.45247563E+04-2.40254556E+01 2.56291747E+00 2.85073277E-02-3.36989302E-05    3
 1.87293958E-08-3.92162636E-12-7.25954126E+04 1.52377317E+01-7.08267835E+04    4
CF3O Radical      T07/04C  1.F  3.O  1.   0.G   200.000  6000.000 1000.        1
 9.76423201E+00 3.30092424E-03-1.28961521E-06 2.19815579E-10-1.36560199E-14    2
-7.94771282E+04-2.37694198E+01 1.82041152E+00 2.65327204E-02-2.45066904E-05    3
 7.86171828E-09 2.73540764E-13-7.73780958E+04 1.68621895E+01-7.58568931E+04    4
CF3O2 CF3O-O*     T05/08C  1.F  3.O  2.   0.G   200.000  3000.000 1000.        1
 1.22019829E+01 3.46102322E-03-1.38112933E-06 2.34249016E-10-1.44328644E-14    2
-8.10919291E+04-3.38129856E+01 1.61123937E+00 3.76111177E-02-4.16837749E-05    3
 1.98121487E-08-2.84903794E-12-7.84695715E+04 1.95291922E+01-7.66479497E+04    4
CF4    FC-14      g 7/99C  1.F  4.   0.   0.G   200.000  6000.000 1000.        1
 9.47336526E+00 3.59407743E-03-1.40334012E-06 2.39113889E-10-1.48513407E-14    2
-1.15816621E+05-2.49736848E+01 1.05119594E+00 2.78318369E-02-2.46683439E-05    3
 6.75882532E-09 9.14850873E-13-1.13574198E+05 1.81936795E+01-1.12227900E+05    4
CH                IU3/03C  1.H  1.   0.   0.G   200.000  6000.000 1000.        1
 0.25209369E+01 0.17653639E-02-0.46147660E-06 0.59289675E-10-0.33474501E-14    2
 0.70994878E+05 0.74051829E+01 0.34897583E+01 0.32432160E-03-0.16899751E-05    3
 0.31628420E-08-0.14061803E-11 0.70660755E+05 0.20842841E+01 0.71706297E+05    4
CH quartet        ATcT06C  1.H  1.   0.   0.G   200.000  6000.000 1000.        1
 2.75637327E+00 1.43793220E-03-4.40104131E-07 6.81536619E-11-3.84581505E-15    2
 7.95228090E+04 6.02141964E+00 3.46430991E+00 4.84472664E-04-2.02961887E-06    3
 3.37120082E-09-1.47185533E-12 7.92892805E+04 2.14537017E+00 8.03317333E+04    4
CH excited A2DEL  EG4/09C  1.H  1.   0.   0.G   200.000  6000.000 1000.        1
 2.78220752E+00 1.47246754E-03-4.63436227E-07 7.32736021E-11-4.19705404E-15    2
 1.04547060E+05 5.17421018E+00 3.47250101E+00 4.26443626E-04-1.95181794E-06    3
 3.51755043E-09-1.60436174E-12 1.04334869E+05 1.44799533E+00 1.05378099E+05    4
CH excited B2Sig  EG4/09C  1.H  1.   0.   0.G   200.000  6000.000 1000.        1
 3.10123129E+00 1.48670484E-03-3.88548896E-07 1.04667880E-10-4.71283513E-15    2
 1.08312371E+05 3.30360492E+00 3.69510692E+00-1.80505435E-03 5.03652887E-06    3
-3.23608801E-09 6.08848851E-13 1.08268493E+05 7.40672572E-01 1.09328350E+05    4
CH+               tpis91C  1.H  1.E -1.   0.G   298.150  6000.000 1000.        1
 4.53732140E+00-2.05167855E-03 1.69589202E-06-3.51101916E-10 2.22131857E-14    2
 1.94665753E+05-5.02788231E+00 3.53800807E+00-7.59269346E-05-6.09574033E-07    3
 2.00821937E-09-1.00808033E-12 1.95061908E+05 5.23243966E-01 1.96111497E+05    4
CH-               T 9/10C  1.H  1.E  1.   0.G   298.150  6000.000 1000.        1
 2.91787991E+00 3.95546452E-03-5.10626768E-07 8.24474527E-11-4.93270083E-15    2
 5.56344780E+04 3.74464289E+00 3.69177256E+00 1.18803477E-03 2.54795689E-06    3
-8.39757032E-10-1.47774766E-13 5.54838919E+04-1.99681951E-02 5.66581795E+04    4
CHBR              T 2/04C  1.H  1.BR 1.   0.G   200.000  6000.000 1000.        1
 5.28977462E+00 1.41064245E-03-4.82019526E-07 7.96049279E-11-4.95428931E-15    2
 4.36578258E+04-4.88685664E-01 2.94301638E+00 6.74163923E-03 3.17779159E-07    3
-8.95038102E-09 5.24099443E-12 4.42807928E+04 1.16897579E+01 4.54454923E+04    4
CHFCLBr           A 6/05C   1H   1BR  1F   1G   200.000  6000.000 1000.  CL  1 1
 8.52418597E+00 4.15098908E-03-1.53297038E-06 2.52169636E-10-1.52968772E-14    2
-3.07897222E+04-1.40266403E+01 2.84647307E+00 2.04936069E-02-1.70058829E-05    3
 4.11372351E-09 9.31156800E-13-2.92803600E+04 1.50636514E+01-2.76624840E+04    4
CHBrCL2  FC-20B1  T 6/11C  1.H  1.CL 2.BR 1.G   200.000  6000.000 1000.        1
 9.03434879E+00 3.64051268E-03-1.33590675E-06 2.18843445E-10-1.32377776E-14    2
-9.39499569E+03-1.52806258E+01 2.90253448E+00 2.48114870E-02-2.93778057E-05    3
 1.68154229E-08-3.60707827E-12-7.93174565E+03 1.52926890E+01-6.19158555E+03    4
CHF2Br HBFC-22B1  ATcT/AC  1.H  1.F  2.BR 1.G   200.000  6000.000 1000.        1
 7.99574233E+00 4.68075570E-03-1.73758062E-06 2.86772954E-10-1.74346268E-14    2
-5.42115449E+04-1.24352101E+01 3.31738394E+00 1.31438938E-02 1.77618966E-06    3
-1.45480682E-08 7.51885656E-12-5.27345603E+04 1.27225958E+01-5.11707846E+04    4
CHBR2             T 2/04C  1.H  1.BR 2.   0.G   200.000  6000.000 1000.        1
 6.98912016E+00 2.60344199E-03-9.18425207E-07 1.46505921E-10-8.69891195E-15    2
 2.14931363E+04-5.09358817E+00 2.78930563E+00 1.91599709E-02-2.64119986E-05    3
 1.80644053E-08-4.78973925E-12 2.23892774E+04 1.53305876E+01 2.38725986E+04    4
CHBr2CL           T 6/11C  1.H  1.CL 1.BR 2.G   200.000  6000.000 1000.        1
 9.18256568E+00 3.49092778E-03-1.27783031E-06 2.08983143E-10-1.26268266E-14    2
-3.57420380E+03-1.46434839E+01 3.27786581E+00 2.41939516E-02-2.92521273E-05    3
 1.72039099E-08-3.83158053E-12-2.18119112E+03 1.47186253E+01-3.54801425E+02    4
CHBr2F  FC-23     T 6/11C  1.H  1.F  1.BR 2.G   200.000  6000.000 1000.        1
 8.69321713E+00 3.98144606E-03-1.46735581E-06 2.41050298E-10-1.46087266E-14    2
-2.47328271E+04-1.34380772E+01 3.20834787E+00 2.03546297E-02-1.83950640E-05    3
 6.24105488E-09 2.47805403E-14-2.32998593E+04 1.45308790E+01-2.15887647E+04    4
CHBr3 Bromoform   T 6/11C  1.H  1.BR 3.   0.G   200.000  6000.000 1000.        1
 9.33702350E+00 3.32595225E-03-1.21194327E-06 1.97616744E-10-1.19155492E-14    2
 2.46541883E+03-1.50773866E+01 3.64744682E+00 2.37778637E-02-2.97514832E-05    3
 1.82750488E-08-4.31214235E-12 3.78290714E+03 1.30919213E+01 5.69847171E+03    4
CHCL              T 3/12C  1.H  1.CL 1.   0.G   200.000  6000.000 1000.        1
 6.56352786E+00 3.00134010E-04-9.88996592E-08 1.86048201E-11-1.31979002E-15    2
 3.61516077E+04-1.02479287E+01 4.57769406E+00-9.61303113E-03 4.74564190E-05    3
-5.89051409E-08 2.32661062E-11 3.73197024E+04 3.42962307E+00 3.85711245E+04    4
CHCLF             L 4/86C   1H   1CL  1F   1G   298.150  5000.000 1000.        1
 0.65730400E 01 0.29733933E-02-0.10222593E-05 0.15512820E-09-0.85432759E-14    2
-0.12409480E 05-0.51201038E 01 0.33409529E 01 0.10670263E-01-0.39450997E-05    3
-0.48872693E-08 0.34919463E-11-0.11491043E 05 0.11776594E 02-0.10064453E 05    4
CHCLF2  HCFC-22   T 6/11C  1.H  1.F  2.CL 1.G   200.000  6000.000 1000.        1
 7.76128170E+00 4.91347187E-03-1.82716472E-06 3.01909107E-10-1.83696720E-14    2
-6.10833550E+04-1.29719847E+01 2.58815578E+00 1.48447979E-02 1.50136954E-07    3
-1.39370626E-08 7.48510026E-12-5.94759437E+04 1.47131828E+01-5.80671621E+04    4
CHCL2             g12/93C  1.H  1.CL 2.   0.G   200.000  6000.000 1000.        1
 6.80210912E+00 2.86000875E-03-1.03664482E-06 1.68416656E-10-1.01027167E-14    2
 9.16929806E+03-5.70765415E+00 3.41194137E+00 1.40168850E-02-1.42771614E-05    3
 6.24721839E-09-6.15096358E-13 9.99583151E+03 1.12991582E+01 1.15220260E+04    4
CHFCL2   FC-21    g10/95C  1.H  1.F  1.CL 2.G   200.000  6000.000 1000.        1
 8.37401723E+00 4.30314499E-03-1.59217626E-06 2.62235213E-10-1.59210981E-14    2
-3.73789063E+04-1.46847225E+01 2.48413026E+00 2.08069354E-02-1.61071429E-05    3
 2.49102694E-09 1.65635035E-12-3.57942445E+04 1.55938698E+01-3.42653987E+04    4
COHCL2   Radical  T 9/10C  1.H  1.O  1.CL 2.G   200.000  6000.000 1000.        1
 8.92257834E+00 2.98923561E-03-1.03359278E-06 1.62894828E-10-9.59843489E-15    2
-1.30917372E+04-1.46817867E+01 1.61721963E+00 3.63021257E-02-6.23252971E-05    3
 5.25832179E-08-1.71457486E-11-1.16901062E+04 1.99254020E+01-1.00492368E+04    4
CHCL3 Chloroform  T 5/09C  1.H  1.CL 3.   0.G   200.000  6000.000 1000.        1
 8.87416412E+00 3.80078645E-03-1.39786730E-06 2.29338126E-10-1.38870953E-14    2
-1.56076868E+04-1.69517476E+01 2.51402576E+00 2.51578997E-02-2.84529412E-05    3
 1.51227888E-08-2.84923874E-12-1.40640395E+04 1.48973098E+01-1.24191323E+04    4
CCl3OH            T12/01C  1.CL 3.O  1.H  1.G   200.000  6000.000 1000.        1
 1.15617652E+01 3.40353310E-03-1.20404095E-06 1.92737569E-10-1.14815680E-14    2
-3.71195773E+04-2.87400802E+01 1.93683294E+00 4.74652448E-02-8.26081967E-05    3
 7.00496001E-08-2.29009678E-11-3.52771007E+04 1.68237134E+01-3.31921713E+04    4
CHD2NO2           T04/98C   1D   2H   1O   2G   200.000  6000.000 1000.  N   1 1
 8.08961148E+00 9.83765066E-03-3.67240992E-06 6.08123340E-10-3.70523025E-14    2
-1.05585014E+04-1.58799705E+01 2.86575841E+00 9.70884039E-03 2.98575468E-05    3
-4.74818909E-08 1.98756686E-11-8.40693607E+03 1.46207846E+01-6.94164250E+03    4
CHD3 Methane-D3   T12/09C  1.D  3.H  1.   0.G   200.000  6000.000 1000.        1
 3.80731269E+00 8.48602725E-03-3.11980060E-06 5.11290188E-10-3.09237038E-14    2
-1.21562844E+04 1.04385155E-01 4.46025213E+00-9.77643136E-03 5.01596486E-05    3
-5.56428925E-08 2.04533290E-11-1.14961158E+04 8.13771051E-01-1.02579707E+04    4
CHF  singlet      T 7/11C  1.H  1.F  1.   0.G   200.000  6000.000 1000.        1
 2.09415280E+00 5.34934017E-03-1.69762943E-06 2.19446141E-10-1.00205977E-14    2
 1.72042147E+04 1.37860960E+01 4.42272584E+00-5.60196198E-03 2.21848969E-05    3
-2.39634368E-08 8.91306513E-12 1.66515542E+04 2.54111183E+00 1.78740539E+04    4
CHF  triplet      T 2/12C  1.H  1.F  1.   0.G   200.000  6000.000 1000.        1
 3.93936561E+00 2.66014789E-03-9.40688203E-07 1.50219693E-10-8.92346336E-15    2
 2.39153145E+04 4.37265929E+00 4.29758282E+00-4.82475196E-03 2.17435107E-05    3
-2.49407315E-08 9.52451148E-12 2.41041984E+04 4.02127454E+00 2.53183892E+04    4
CHF+              T 8/11C  1.H  1.F  1.E -1.G   298.150  6000.000 1000.        1
 3.60941019E+00 3.02564521E-03-1.08828709E-06 1.75769368E-10-1.05233591E-14    2
 1.33812461E+05 5.63088458E+00 4.00235486E+00-1.94987556E-03 1.13294647E-05    3
-1.16015009E-08 3.93157124E-12 1.33923925E+05 4.62339694E+00 1.35109586E+05    4
CHF-              T 8/11C  1.H  1.F  1.E  1.G   298.150  6000.000 1000.        1
 4.38311126E+00 2.46517960E-03-9.17788107E-07 1.51655356E-10-9.22430617E-15    2
 9.29780117E+03 1.95099764E+00 3.27355365E+00 4.09184925E-03-8.24949778E-08    3
-2.21231914E-09 1.00234503E-12 9.70427267E+03 8.10633303E+00 1.08575250E+04    4
HFCO              T07/11C  1.O  1.F  1.H  1.G   200.000  6000.000 1000.        1
 4.78813214E+00 4.76650220E-03-1.74367126E-06 2.84956025E-10-1.72050907E-14    2
-4.79424476E+04 3.51967468E-01 3.74246307E+00-1.31011108E-03 2.46792673E-05    3
-3.12953787E-08 1.22624735E-11-4.72269701E+04 7.89719615E+00-4.60074015E+04    4
HFCO+             T12/11C  1.H  1.F  1.O  1.G   298.150  6000.000 1000.        1
 5.18669681E+00 4.44953246E-03-1.63887148E-06 2.69042804E-10-1.62950872E-14    2
 9.64780565E+04-1.01182001E+00 3.04293200E+00 5.44395902E-03 7.60914680E-06    3
-1.32443542E-08 5.39842185E-12 9.73373411E+04 1.13291334E+01 9.85301599E+04    4
CHF2              g 6/88C  1.H  1.F  2.   0.G   200.000  6000.000 1000.        1
 5.52321120E+00 4.21970092E-03-1.58435294E-06 2.63969157E-10-1.61337618E-14    2
-3.08945160E+04-2.40335469E+00 4.12220872E+00-2.33706659E-03 2.99282606E-05    3
-3.88422961E-08 1.55352879E-11-3.00530523E+04 7.22245467E+00-2.87329019E+04    4
CHF3  FLUOROFORM  T 9/99C   1H   1F   3    0G   200.000  6000.000 1000.        1
 7.24609031E+00 5.42386441E-03-2.02314394E-06 3.34946402E-10-2.04067524E-14    2
-8.63258026E+04-1.28982398E+01 2.73539203E+00 8.72478957E-03 1.74821510E-05    3
-3.21504750E-08 1.41694928E-11-8.46839564E+04 1.24879863E+01-8.33830015E+04    4
CHI2              T 8/08C  1.I  2.H  1.   0.G   200.000  6000.000 1000.        1
 7.24049345E+00 2.38505456E-03-8.40506702E-07 1.33930884E-10-7.94456720E-15    2
 3.25280161E+04-7.00140783E+00 3.63066243E+00 1.78147927E-02-2.70215290E-05    3
 2.06195866E-08-6.13248512E-12 3.32534797E+04 1.02977777E+01 3.49268929E+04    4
CHI3  IODOFORM    g 8/99C  1.H  1.I  3.   0.G   200.000  6000.000 1000.        1
 9.68729360E+00 2.99956270E-03-1.09071270E-06 1.77574920E-10-1.06948694E-14    2
 2.20877279E+04-1.38894326E+01 4.17736834E+00 2.47739875E-02-3.54747700E-05    3
 2.54962645E-08-7.20982666E-12 2.32819472E+04 1.29496063E+01 2.53621200E+04    4
HCN               ATcT/AH  1.C  1.N  1.   0.G   200.000  6000.000 1000.        1
 3.80231648E+00 3.14630087E-03-1.06315727E-06 1.66185438E-10-9.79891962E-15    2
 1.42849502E+04 1.57501632E+00 2.25901199E+00 1.00510475E-02-1.33514567E-05    3
 1.00920479E-08-3.00880408E-12 1.45903166E+04 8.91631960E+00 1.56111424E+04    4
HCN+              T 1/09H  1.C  1.N  1.E -1.G   298.150  6000.000 1000.        1
 4.13577638E+00 2.94474134E-03-1.04591791E-06 1.67502791E-10-9.96950834E-15    2
 1.72797154E+05 6.44490002E-01 2.51835189E+00 9.71916113E-03-1.31496816E-05    3
 1.04678261E-08-3.36352449E-12 1.73157586E+05 8.49967219E+00 1.74243341E+05    4
HNC               ATcT/AH  1.N  1.C  1.   0.G   200.000  6000.000 1000.        1
